segment_id,time_elapsed,x,y,z
87.0,2.072,-0.7659999999999999,-6.895,-6.7620000000000005
87.0,3.072,0.804,-6.167000000000002,-7.591
87.0,3.266,0.191,-6.78,-7.294
87.0,4.263,-0.612,-6.627000000000002,-7.15
87.0,4.4639999999999995,-2.451,-6.78,-6.945
87.0,5.2650000000000015,-0.6509999999999999,-9.615,-0.32299999999999995
87.0,5.4639999999999995,-1.187,-8.083,-1.4380000000000002
87.0,6.4639999999999995,-1.685,-8.772,-6.314
87.0,6.5,-1.685,-8.772,-6.314
87.0,7.6640000000000015,1.7619999999999998,-4.788,-8.038
87.0,7.865,0.459,-4.941,-8.216000000000001
87.0,7.871,0.459,-4.941,-8.216000000000001
87.0,8.865,-0.344,-4.252,-9.019
87.0,9.065,1.34,-3.715,-8.953
87.0,10.065,0.727,-8.121,-5.075
87.0,10.072,0.727,-8.121,-5.075
87.0,11.263,1.149,-8.81,-2.675
87.0,11.464,0.344,-9.577,-2.821
87.0,12.288,0.421,-9.232,-3.4160000000000004
87.0,12.328,0.421,-9.232,-3.4160000000000004
87.0,13.466,-0.306,-10.419,-0.415
87.0,13.49,-0.306,-10.419,-0.415
87.0,14.467,0.306,-6.665,-2.516
87.0,14.664,0.268,-7.776,-5.87
87.0,15.681,0.727,-8.312000000000001,-2.405
87.0,15.865,0.038,-9.002,-2.316
87.0,15.870999999999999,0.038,-9.002,-2.316
87.0,16.864,1.5319999999999998,-8.696,-2.319
87.0,17.063000000000002,0.996,-8.772,-2.035
87.0,18.065,0.536,-8.427,-3.737
87.0,18.266,0.268,-8.849,-3.898
87.0,19.262999999999998,0.191,-8.312000000000001,-4.126
87.0,19.467,-0.038,-8.772,-3.96
87.0,19.473000000000006,-0.038,-8.772,-3.96
87.0,20.476000000000006,-0.268,-8.542,-2.462
87.0,20.493,-0.268,-8.542,-2.462
87.0,20.666999999999998,-0.7659999999999999,-8.849,-2.334
87.0,21.664,-0.076,-8.121,-2.366
87.0,21.864,-0.996,-9.5,-2.301
87.0,22.874,0.6509999999999999,-9.768,-0.706
87.0,23.065,-1.494,-9.577,-0.51
87.0,23.070999999999998,-1.494,-9.577,-0.51
87.0,24.086,0.498,-9.73,-0.239
87.0,24.131,0.498,-9.73,-0.239
87.0,25.296000000000006,1.3019999999999998,-8.734,-0.292
87.0,25.463,0.919,-8.964,-0.481
87.0,26.464,1.723,-8.351,-1.734
87.0,26.664,1.608,-9.308,-2.15
87.0,27.664,0.153,-10.534,-0.07200000000000001
87.0,27.865,0.421,-9.577,-0.145
87.0,28.865,0.996,-9.232,-0.181
87.0,29.063,-0.7659999999999999,-8.696,-0.28300000000000003
87.0,30.063,0.6890000000000001,-9.002,-0.945
87.0,30.265,0.8420000000000001,-9.04,-0.774
87.0,31.285000000000004,-0.421,-8.427,-0.484
87.0,31.463,1.034,-9.155,-0.74
87.0,32.464,0.804,-8.925,-1.894
87.0,32.664,0.727,-8.696,-2.106
87.0,32.673,0.727,-8.696,-2.106
87.0,33.688,1.57,-8.964,-1.751
87.0,33.864000000000004,2.643,-9.5,-0.476
87.0,34.865,0.076,-7.585,-6.102
87.0,34.875,0.076,-7.585,-6.102
87.0,36.06500000000001,-3.064,-6.742000000000001,-6.386
87.0,36.265,-2.834,-6.359,-6.773
87.0,37.06500000000001,-2.4130000000000003,-5.937,-7.415
87.0,37.265,-2.4130000000000003,-6.742000000000001,-7.022
87.0,38.27500000000001,-1.264,-5.018,-8.122
87.0,38.474,-0.8420000000000001,-5.056,-8.172
87.0,39.474,-0.114,-6.282,-7.574
87.0,39.674,-1.034,-6.129,-7.497000000000001
87.0,40.674,0.7659999999999999,-6.55,-6.75
87.0,40.875,-0.268,-7.316,-6.808
87.0,41.688,0.574,-6.895,-6.846
87.0,41.72000000000001,0.574,-6.895,-6.846
87.0,42.93,-0.612,-9.615,-0.076
87.0,42.956,-0.612,-9.615,-0.076
87.0,43.924,0.727,-9.73,-0.015
87.0,44.085,2.758,-9.845,-0.131
87.0,45.283,0.804,-9.308,-0.153
87.0,45.486,0.383,-8.734,-0.187
87.0,46.288,0.727,-9.385,-0.206
87.0,46.483999999999995,0.919,-9.27,-0.199
87.0,47.486,0.038,-8.772,-2.021
87.0,47.68400000000001,-0.268,-8.121,-3.4810000000000003
87.0,48.68400000000001,-0.612,-5.018,-8.562999999999999
87.0,48.88399999999999,-0.957,-3.409,-9.086
87.0,49.88800000000001,0.804,-1.915,-9.589
87.0,49.89700000000001,0.804,-1.915,-9.589
87.0,50.085,0.229,-2.949,-9.62
87.0,51.09200000000001,-1.149,-2.26,-9.125
87.0,51.105,-1.149,-2.26,-9.125
87.0,52.283,0.383,-8.006,-1.817
87.0,52.486,1.072,-9.615,-0.006999999999999999
87.0,52.49,1.072,-9.615,-0.006999999999999999
87.0,53.483999999999995,-0.498,-0.6890000000000001,-10.484000000000002
87.0,53.51000000000001,-0.498,-0.6890000000000001,-10.484000000000002
87.0,54.707,0.459,-4.213,-9.107
87.0,54.790000000000006,0.459,-4.213,-9.107
87.0,56.085,0.191,-2.834,-9.463
87.0,56.286,-1.455,-1.7619999999999998,-9.571
87.0,56.290000000000006,-1.455,-1.7619999999999998,-9.571
87.0,57.288999999999994,0.804,-9.577,-4.213
87.0,57.321999999999996,0.804,-9.577,-4.213
87.0,58.489,-0.498,-7.737999999999999,-6.024
87.0,58.512,-0.498,-7.737999999999999,-6.024
87.0,59.68400000000001,-0.6509999999999999,-9.27,-0.35100000000000003
87.0,59.88399999999999,-0.727,-9.308,-0.35200000000000004
88.0,0.22,-1.225,-9.653,0.03
88.0,0.42,-0.996,-9.692,0.034
88.0,0.424,-0.996,-9.692,0.034
88.0,0.615,-0.957,-9.653,0.037000000000000005
88.0,0.8190000000000001,-1.11,-9.73,0.037000000000000005
88.0,0.8220000000000001,-1.11,-9.73,0.037000000000000005
88.0,1.019,-0.919,-9.577,0.037000000000000005
88.0,1.023,-0.919,-9.577,0.037000000000000005
88.0,1.217,-0.612,-9.577,0.056
88.0,1.418,-0.114,-9.538,0.103
88.0,1.618,-0.612,-9.577,0.075
88.0,1.6569999999999998,-0.612,-9.577,0.075
88.0,1.8159999999999998,0.7659999999999999,-9.5,0.07200000000000001
88.0,1.823,0.7659999999999999,-9.5,0.07200000000000001
88.0,2.016,1.494,-9.002,0.037000000000000005
88.0,2.22,-2.49,-8.772,0.009000000000000001
88.0,2.224,-2.49,-8.772,0.009000000000000001
88.0,2.4170000000000003,-1.877,-8.504,0.104
88.0,2.6180000000000003,-1.723,-9.385,0.184
88.0,2.625,-1.723,-9.385,0.184
88.0,2.818,-0.306,-11.032,5.506
88.0,2.823,-0.306,-11.032,5.506
88.0,3.2190000000000003,-0.421,-9.347,0.333
88.0,3.282,-0.421,-9.347,0.333
88.0,3.4170000000000003,0.306,-9.04,0.003
88.0,3.617,-0.421,-8.964,0.416
88.0,3.815,-0.6509999999999999,-8.964,0.383
88.0,4.016,-0.612,-9.155,0.306
88.0,4.0200000000000005,-0.612,-9.155,0.306
88.0,4.415,-1.5319999999999998,-8.964,0.401
88.0,4.618,-2.298,-8.849,0.21600000000000005
88.0,4.625,-2.298,-8.849,0.21600000000000005
88.0,4.815,-2.375,-9.462,0.228
88.0,5.016,-0.804,-8.619,0.409
88.0,5.019,-0.804,-8.619,0.409
88.0,5.2170000000000005,0.114,-9.921,0.228
88.0,5.417000000000002,-0.421,-9.5,0.239
88.0,5.426,-0.421,-9.5,0.239
88.0,7.019,-0.191,-9.079,0.223
88.0,7.217,0.268,-11.147,0.033
88.0,7.223000000000001,0.268,-11.147,0.033
88.0,7.417000000000002,-0.727,-10.113,0.125
88.0,7.4239999999999995,-0.727,-10.113,0.125
88.0,7.621,-1.915,-9.002,0.287
88.0,7.625000000000001,-1.915,-9.002,0.287
88.0,7.815,-1.57,-9.079,0.483
88.0,8.016,-0.612,-8.657,0.276
88.0,8.019,-0.612,-8.657,0.276
88.0,8.22,-0.727,-9.079,0.248
88.0,8.227,-0.727,-9.079,0.248
88.0,8.417,-0.957,-9.308,0.243
88.0,8.618,-1.072,-9.385,0.222
88.0,8.624,-1.072,-9.385,0.222
88.0,8.818999999999999,-1.034,-9.117,0.219
88.0,8.823,-1.034,-9.117,0.219
88.0,9.017,-0.8420000000000001,-9.27,0.24
88.0,9.22,-0.536,-9.04,0.333
88.0,9.224,-0.536,-9.04,0.333
88.0,9.417,-1.11,-9.155,0.382
88.0,9.423,-1.11,-9.155,0.382
88.0,10.819,-0.919,-8.351,4.702
88.0,11.015999999999998,-0.727,-8.274,4.936
88.0,11.217,-0.957,-8.198,5.311
88.0,11.222999999999999,-0.957,-8.198,5.311
88.0,11.415,-0.8809999999999999,-8.312000000000001,5.073
88.0,11.615,-0.957,-8.236,5.043
88.0,11.818,-1.8,-8.542,5.245
88.0,11.822,-1.8,-8.542,5.245
88.0,12.035,-2.106,-9.117,2.267
88.0,12.042000000000002,-2.106,-9.117,2.267
88.0,13.620999999999999,-1.6469999999999998,-7.737999999999999,0.732
88.0,15.017,-2.834,-9.308,0.541
88.0,15.065,-2.834,-9.308,0.541
88.0,15.216,-2.4130000000000003,-8.81,0.383
88.0,15.417000000000002,-1.225,-9.04,0.28300000000000003
88.0,15.423000000000002,-1.225,-9.04,0.28300000000000003
88.0,15.625000000000002,-1.685,-9.27,0.08199999999999999
88.0,15.63,-1.685,-9.27,0.08199999999999999
88.0,15.825999999999999,-1.5319999999999998,-9.385,0.318
88.0,16.016000000000002,-1.494,-9.079,0.068
88.0,16.217000000000002,-1.877,-9.194,0.201
88.0,16.220000000000002,-1.877,-9.194,0.201
88.0,16.418,-1.608,-9.194,0.195
88.0,16.615000000000002,-1.3019999999999998,-9.27,0.184
88.0,16.816000000000006,-1.225,-9.347,0.235
88.0,16.823,-1.225,-9.347,0.235
88.0,17.016000000000002,-2.106,-10.343,0.159
88.0,17.215999999999998,-1.57,-9.385,0.159
88.0,17.417,-0.344,-9.308,0.146
88.0,17.421,-0.344,-9.308,0.146
88.0,17.617,-1.6469999999999998,-8.696,0.153
88.0,19.017,-2.758,-9.04,0.16899999999999998
88.0,19.055999999999997,-2.758,-9.04,0.16899999999999998
88.0,20.418000000000006,-2.068,-8.504,0.317
88.0,20.450000000000006,-2.068,-8.504,0.317
88.0,20.618,-1.608,-9.807,0.141
88.0,20.818,-1.5319999999999998,-8.274,0.165
88.0,20.825000000000006,-1.5319999999999998,-8.274,0.165
88.0,21.02,-2.068,-10.19,0.16399999999999998
88.0,21.026,-2.068,-10.19,0.16399999999999998
88.0,21.219,-2.145,-9.577,0.084
88.0,21.415000000000006,-2.375,-9.577,0.011
88.0,21.618,-2.145,-9.5,0.03
88.0,21.628,-2.145,-9.5,0.03
88.0,21.816000000000006,-1.455,-9.308,0.069
88.0,22.016,-1.57,-9.538,0.059
88.0,22.023000000000003,-1.57,-9.538,0.059
88.0,22.215999999999998,-1.608,-9.232,0.05
88.0,22.416999999999998,-1.608,-9.73,0.042
88.0,22.424000000000003,-1.608,-9.73,0.042
88.0,22.621,-1.838,-9.194,0.05
88.0,22.818,-1.608,-9.27,0.057
88.0,22.822000000000006,-1.608,-9.27,0.057
88.0,24.215999999999998,-0.268,-8.772,0.16
88.0,25.819000000000006,1.034,-8.581,4.402
88.0,26.016,-1.225,-9.5,2.662
88.0,26.023000000000003,-1.225,-9.5,2.662
88.0,26.215999999999998,-1.494,-8.772,2.253
88.0,26.416999999999998,-0.6509999999999999,-8.887,1.443
88.0,26.421000000000006,-0.6509999999999999,-8.887,1.443
88.0,26.618,0.459,-8.312000000000001,1.883
88.0,26.621,0.459,-8.312000000000001,1.883
88.0,26.815,0.114,-8.351,2.323
88.0,27.017000000000003,-1.072,-8.925,3.769
88.0,27.217,0.191,-8.696,2.843
88.0,27.415000000000006,-0.421,-8.81,2.827
88.0,27.421000000000006,-0.421,-8.81,2.827
88.0,27.621,-0.727,-8.581,2.841
88.0,27.631999999999998,-0.727,-8.581,2.841
88.0,27.816000000000006,-0.306,-8.351,3.232
88.0,28.016,-0.8809999999999999,-8.581,3.832
88.0,28.215999999999998,0.229,-8.964,2.799
88.0,28.22,0.229,-8.964,2.799
88.0,28.416999999999998,-1.915,-8.619,2.378
88.0,28.615,-0.536,-9.079,1.621
88.0,28.815,-1.723,-10.496,0.165
88.0,28.822000000000006,-1.723,-10.496,0.165
88.0,29.019,-0.383,-9.692,0.135
88.0,29.023000000000003,-0.383,-9.692,0.135
88.0,29.215999999999998,0.191,-9.232,0.295
88.0,29.416999999999998,1.34,-9.692,0.182
88.0,29.421000000000006,1.34,-9.692,0.182
88.0,29.618,-0.536,-9.423,0.248
88.0,31.016,-2.03,-9.692,0.035
88.0,31.215999999999998,-0.574,-9.998,0.039
88.0,31.415000000000006,0.153,-9.538,-0.009000000000000001
88.0,31.616999999999997,-1.072,-10.343,0.011
88.0,31.621,-1.072,-10.343,0.011
88.0,31.816000000000006,0.8420000000000001,-9.845,0.01
88.0,32.016000000000005,0.957,-9.653,0.02
88.0,32.217,0.153,-9.73,0.026
88.0,32.415,0.536,-9.615,0.036000000000000004
88.0,32.618,0.6509999999999999,-9.653,0.026
88.0,32.622,0.6509999999999999,-9.653,0.026
88.0,32.815000000000005,0.7659999999999999,-9.615,0.027000000000000003
88.0,33.016000000000005,1.34,-9.308,0.055
88.0,33.216,1.149,-9.96,0.057
88.0,33.22,1.149,-9.96,0.057
88.0,33.415,1.992,-9.462,0.052000000000000005
88.0,33.615,2.068,-9.462,0.055
88.0,33.815000000000005,1.723,-9.117,0.123
88.0,33.821000000000005,1.723,-9.117,0.123
88.0,34.016000000000005,0.421,-8.81,1.071
88.0,34.217,0.268,-8.236,3.2910000000000004
88.0,34.221000000000004,0.268,-8.236,3.2910000000000004
88.0,34.415,0.268,-9.194,3.093
88.0,34.617000000000004,0.536,-8.389,2.892
88.0,36.217,-3.064,-3.83,8.254
88.0,36.256,-3.064,-3.83,8.254
88.0,36.417,-2.5660000000000003,-4.597,8.277000000000001
88.0,36.424,-2.5660000000000003,-4.597,8.277000000000001
88.0,36.615,-2.106,-4.788,8.224
88.0,36.81500000000001,-2.451,-5.018,8.057
88.0,36.82100000000001,-2.451,-5.018,8.057
88.0,37.01600000000001,-2.49,-5.5539999999999985,7.934
88.0,37.01900000000001,-2.49,-5.5539999999999985,7.934
88.0,37.223,-2.451,-4.98,7.897
88.0,37.227,-2.451,-4.98,7.897
88.0,37.417,-2.873,-5.593,7.784
88.0,37.424,-2.873,-5.593,7.784
88.0,37.615,-2.681,-5.324,7.787000000000001
88.0,37.816,1.8,-4.597,7.747000000000001
88.0,37.821999999999996,1.8,-4.597,7.747000000000001
88.0,38.01600000000001,-2.873,-7.202000000000001,6.2639999999999985
88.0,38.21700000000001,-0.459,-6.742000000000001,6.94
88.0,38.22,-0.459,-6.742000000000001,6.94
88.0,38.417,0.344,-7.355,6.909
88.0,38.619,-1.225,-5.746,6.214
88.0,38.625,-1.225,-5.746,6.214
88.0,40.21700000000001,-0.229,-9.27,0.362
88.0,40.253,-0.229,-9.27,0.362
88.0,40.415,-0.7659999999999999,-8.657,0.302
88.0,40.615,0.421,-8.887,0.6729999999999999
88.0,40.621,0.421,-8.887,0.6729999999999999
88.0,40.821999999999996,0.498,-9.155,0.546
88.0,40.84500000000001,0.498,-9.155,0.546
88.0,41.01600000000001,0.306,-9.308,0.358
88.0,41.21700000000001,0.612,-8.964,0.27
88.0,41.22000000000001,0.612,-8.964,0.27
88.0,41.417,-1.11,-9.807,0.108
88.0,41.424,-1.11,-9.807,0.108
88.0,41.618,-0.344,-9.768,0.168
88.0,41.81500000000001,-0.996,-9.462,0.117
88.0,42.01600000000001,-0.6509999999999999,-9.5,0.037000000000000005
88.0,42.02,-0.6509999999999999,-9.5,0.037000000000000005
88.0,42.233,-0.804,-9.653,0.027000000000000003
88.0,42.236,-0.804,-9.653,0.027000000000000003
88.0,42.427,-1.34,-9.768,0.05
88.0,42.63399999999999,-0.6890000000000001,-9.423,0.04
88.0,42.64100000000001,-0.6890000000000001,-9.423,0.04
88.0,44.226000000000006,-1.072,-9.615,0.021
88.0,44.265,-1.072,-9.615,0.021
88.0,44.426,-1.072,-9.73,0.031
88.0,44.626999999999995,-1.072,-9.653,0.036000000000000004
88.0,44.63800000000001,-1.072,-9.653,0.036000000000000004
88.0,44.828,-1.11,-9.692,0.038
88.0,44.835,-1.11,-9.692,0.038
88.0,45.026,-1.187,-9.692,0.035
88.0,45.226000000000006,-1.5319999999999998,-9.462,0.031
88.0,45.427,-1.5319999999999998,-9.577,0.029
88.0,45.626999999999995,-1.225,-9.692,0.03
88.0,45.826,-1.34,-9.653,0.024
88.0,45.832,-1.34,-9.653,0.024
88.0,46.026,-1.494,-9.73,0.031
88.0,46.03,-1.494,-9.73,0.031
88.0,46.227,-1.34,-9.653,0.03
88.0,46.233,-1.34,-9.653,0.03
88.0,46.427,-1.225,-9.577,0.028
88.0,46.626999999999995,-0.996,-9.653,0.026
88.0,46.826,-1.34,-9.538,0.016
88.0,47.026,-1.225,-9.538,0.021
88.0,47.226000000000006,-1.379,-9.5,0.026
88.0,47.426,-1.379,-9.577,0.024
88.0,47.43,-1.379,-9.577,0.024
88.0,47.628,-1.225,-9.653,0.032
88.0,47.631,-1.225,-9.653,0.032
88.0,47.828,-1.4169999999999998,-9.73,0.027000000000000003
88.0,48.026,-1.225,-9.768,0.031
88.0,49.226000000000006,-1.149,-9.73,0.022
88.0,49.427,-1.11,-9.768,0.023
88.0,50.626999999999995,-1.34,-9.5,0.024
88.0,50.826,-1.4169999999999998,-9.615,0.023
88.0,51.026,-1.3019999999999998,-9.615,0.022
88.0,51.226000000000006,-1.455,-9.73,0.027000000000000003
88.0,51.426,-1.3019999999999998,-9.653,0.028
88.0,51.43,-1.3019999999999998,-9.653,0.028
88.0,51.628,-1.187,-9.653,0.029
88.0,51.631,-1.187,-9.653,0.029
88.0,51.825,-1.187,-9.462,0.042
88.0,52.026,-0.6890000000000001,-9.96,0.05
88.0,53.227,0.612,-9.385,0.111
88.0,53.26000000000001,0.612,-9.385,0.111
88.0,54.628,0.804,-9.653,0.047
88.0,54.828,0.727,-9.5,0.07400000000000001
88.0,55.026,0.7659999999999999,-9.768,0.078
88.0,55.226000000000006,0.727,-9.5,0.07200000000000001
88.0,55.232000000000006,0.727,-9.5,0.07200000000000001
88.0,55.43000000000001,0.7659999999999999,-9.615,0.043
88.0,55.43700000000001,0.7659999999999999,-9.615,0.043
88.0,55.626999999999995,0.421,-9.5,0.061
88.0,55.825,0.0,-9.5,0.062
88.0,56.028999999999996,-0.6509999999999999,-9.5,0.057
88.0,56.035,-0.6509999999999999,-9.5,0.057
88.0,57.43000000000001,-0.459,-9.308,0.145
88.0,57.62500000000001,-0.957,-9.117,0.358
88.0,57.828,-1.072,-9.5,0.536
88.0,57.835,-1.072,-9.5,0.536
88.0,58.026,-0.8420000000000001,-8.887,1.1
88.0,58.227,-0.727,-7.891,3.982
88.0,58.233,-0.727,-7.891,3.982
88.0,58.42700000000001,-0.306,-9.04,3.49
88.0,58.631,-0.421,-8.466000000000001,4.178
88.0,58.63800000000001,-0.421,-8.466000000000001,4.178
88.0,58.832,-0.153,-8.083,5.34
88.0,59.026,-0.229,-7.622999999999998,6.357
88.0,59.226000000000006,0.114,-7.01,6.69
88.0,59.42700000000001,0.498,-6.895,6.9220000000000015
88.0,59.438,0.498,-6.895,6.9220000000000015
88.0,59.62800000000001,1.4169999999999998,-6.704,7.039
88.0,59.631,1.4169999999999998,-6.704,7.039
88.0,59.825,1.034,-7.047999999999999,7.0
90.0,1.25,-1.264,-9.27,0.064
90.0,1.279,-1.264,-9.27,0.064
90.0,1.4460000000000002,-1.264,-9.615,0.158
90.0,1.6469999999999998,0.612,-11.147,0.394
90.0,1.654,0.612,-11.147,0.394
90.0,1.8459999999999999,1.953,-9.768,0.131
90.0,2.049,1.494,-9.155,0.27
90.0,2.246,1.8,-8.964,0.316
90.0,2.25,1.8,-8.964,0.316
90.0,2.45,0.038,-8.466000000000001,0.233
90.0,2.46,0.038,-8.466000000000001,0.233
90.0,2.645,-0.076,-9.538,0.181
90.0,3.848,-0.229,-9.04,0.289
90.0,3.878,-0.229,-9.04,0.289
90.0,4.046,0.306,-11.071,0.142
90.0,5.457000000000002,-0.536,-8.657,0.441
90.0,5.502999999999999,-0.536,-8.657,0.441
90.0,5.6579999999999995,0.6509999999999999,-9.155,0.32
90.0,5.667999999999999,0.6509999999999999,-9.155,0.32
90.0,5.867999999999999,-1.5319999999999998,-9.615,0.282
90.0,5.881,-1.5319999999999998,-9.615,0.282
90.0,6.065,-1.149,-9.73,0.277
90.0,6.266,-1.034,-8.772,0.35
90.0,6.466,-0.8809999999999999,-8.964,0.436
90.0,6.665,-1.8,-8.121,0.353
90.0,6.671,-1.8,-8.121,0.353
90.0,6.867999999999999,0.6890000000000001,-9.002,3.27
90.0,6.880000000000001,0.6890000000000001,-9.002,3.27
90.0,7.065,-0.919,-9.155,1.863
90.0,7.266,-2.873,-8.696,0.7090000000000001
90.0,7.276000000000002,-2.873,-8.696,0.7090000000000001
90.0,7.467,0.268,-8.734,0.6509999999999999
90.0,7.473000000000001,0.268,-8.734,0.6509999999999999
90.0,7.665,-1.877,-9.462,0.262
90.0,7.867999999999999,-2.145,-8.925,0.225
90.0,7.875000000000001,-2.145,-8.925,0.225
90.0,8.068999999999999,-1.187,-8.81,0.404
90.0,9.47,-0.919,-9.385,0.109
90.0,10.867,-0.8420000000000001,-8.887,0.146
90.0,10.905,-0.8420000000000001,-8.887,0.146
90.0,11.068,-1.187,-9.5,0.108
90.0,11.075,-1.187,-9.5,0.108
90.0,11.265999999999998,-1.034,-9.308,0.278
90.0,11.467,-0.6509999999999999,-9.194,0.4970000000000001
90.0,11.470999999999998,-0.6509999999999999,-9.194,0.4970000000000001
90.0,11.667000000000002,-0.076,-9.117,0.769
90.0,11.865,-0.344,-9.002,1.07
90.0,12.065999999999999,-0.8809999999999999,-8.849,0.8059999999999999
90.0,12.072,-0.8809999999999999,-8.849,0.8059999999999999
90.0,12.267,-2.068,-8.925,0.916
90.0,12.273,-2.068,-8.925,0.916
90.0,12.467,-2.528,-9.04,0.407
90.0,12.667000000000002,-2.26,-8.772,0.29100000000000004
90.0,12.867,-3.179,-9.002,0.152
90.0,12.870999999999999,-3.179,-9.002,0.152
90.0,13.065,-0.919,-9.538,0.093
90.0,13.267,-0.038,-9.653,0.028
90.0,13.273,-0.038,-9.653,0.028
90.0,14.867,-1.187,-9.079,0.247
90.0,15.065999999999999,-1.072,-8.925,0.5660000000000001
90.0,15.078,-1.072,-8.925,0.5660000000000001
90.0,15.266000000000002,-0.727,-8.772,0.959
90.0,15.273,-0.727,-8.772,0.959
90.0,15.466,-0.957,-9.347,0.374
90.0,15.667000000000002,-0.383,-9.577,0.338
90.0,15.671,-0.383,-9.577,0.338
90.0,15.872000000000002,-0.344,-8.274,0.3720000000000001
90.0,15.88,-0.344,-8.274,0.3720000000000001
90.0,16.073,0.229,-10.113,0.43
90.0,16.266000000000002,-0.459,-9.308,0.173
90.0,16.467000000000002,0.153,-9.692,0.21
90.0,16.473000000000006,0.153,-9.692,0.21
90.0,16.665000000000006,-1.379,-9.538,0.07200000000000001
90.0,16.868000000000002,-2.145,-9.73,0.14
90.0,16.875,-2.145,-9.73,0.14
90.0,17.073,-3.026,-9.423,0.011
90.0,17.081,-3.026,-9.423,0.011
90.0,17.269000000000002,-2.49,-9.308,0.037000000000000005
90.0,18.867,-0.229,-9.232,0.149
90.0,19.065,-2.298,-9.002,0.195
90.0,19.266,-1.838,-9.079,0.271
90.0,19.276,-1.838,-9.079,0.271
90.0,19.469,-2.336,-8.504,0.206
90.0,19.473000000000006,-2.336,-8.504,0.206
90.0,19.667,-2.1830000000000003,-9.04,0.209
90.0,19.871,-2.873,-8.619,0.43
90.0,19.878,-2.873,-8.619,0.43
90.0,20.069000000000006,-4.635,-9.002,0.334
90.0,20.27,-1.7619999999999998,-8.504,0.16399999999999998
90.0,20.28,-1.7619999999999998,-8.504,0.16399999999999998
90.0,20.467,-1.685,-9.845,0.11
90.0,20.666999999999998,-2.375,-9.155,0.06
90.0,20.673,-2.375,-9.155,0.06
90.0,20.878,-2.758,-9.768,0.071
90.0,20.885,-2.758,-9.768,0.071
90.0,21.066000000000006,-1.992,-9.577,0.106
90.0,21.267000000000003,-1.264,-9.232,0.16
90.0,21.273000000000003,-1.264,-9.232,0.16
90.0,21.467,-1.494,-8.504,0.171
90.0,21.473000000000006,-1.494,-8.504,0.171
90.0,21.665000000000006,-2.719,-9.73,0.407
90.0,21.866999999999997,-0.957,-8.887,0.392
90.0,21.875,-0.957,-8.887,0.392
90.0,22.065,-0.996,-8.006,0.6970000000000001
90.0,22.266,-1.11,-8.581,3.256
90.0,22.47,-1.264,-8.198,5.3370000000000015
90.0,22.476000000000006,-1.264,-8.198,5.3370000000000015
90.0,22.67,-3.486,-7.316,3.723
90.0,24.066000000000006,-1.34,-6.397,7.387
90.0,24.267000000000003,-0.6890000000000001,-6.359,7.416
90.0,24.275,-0.6890000000000001,-6.359,7.416
90.0,24.467,-0.459,-6.589,7.356
90.0,24.665000000000006,-0.574,-7.01,7.263
90.0,24.868,-2.221,-6.742000000000001,7.011
90.0,24.872,-2.221,-6.742000000000001,7.011
90.0,25.065,-2.604,-7.1629999999999985,7.027
90.0,25.269,-1.8,-6.0139999999999985,7.508999999999999
90.0,25.279,-1.8,-6.0139999999999985,7.508999999999999
90.0,25.469,-2.643,-6.205,7.66
90.0,25.474,-2.643,-6.205,7.66
90.0,25.665000000000006,-0.7659999999999999,-8.198,7.122000000000001
90.0,25.866999999999997,-1.915,-7.278,5.851
90.0,25.874,-1.915,-7.278,5.851
90.0,26.068,-2.911,-8.121,5.724
90.0,26.072000000000006,-2.911,-8.121,5.724
90.0,26.279,-1.3019999999999998,-8.236,6.011
90.0,26.47,0.153,-7.891,6.124
90.0,26.479000000000006,0.153,-7.891,6.124
90.0,26.666999999999998,-1.8,-6.972,5.822
90.0,26.673,-1.8,-6.972,5.822
90.0,28.272,-1.225,-8.964,0.3
90.0,28.325000000000006,-1.225,-8.964,0.3
90.0,28.467,-1.3019999999999998,-9.117,0.442
90.0,28.666999999999998,-1.34,-9.385,0.314
90.0,28.866999999999997,-0.919,-9.232,0.251
90.0,29.069000000000006,-1.57,-9.845,0.161
90.0,29.266,-1.187,-9.079,0.387
90.0,29.469,-1.7619999999999998,-9.423,0.161
90.0,29.474,-1.7619999999999998,-9.423,0.161
90.0,29.671000000000006,-1.34,-9.308,0.227
90.0,29.680000000000003,-1.34,-9.308,0.227
90.0,29.868,-1.072,-9.27,0.242
90.0,30.066000000000006,-1.838,-9.462,0.136
90.0,30.269,-1.264,-9.5,0.106
90.0,30.276000000000003,-1.264,-9.5,0.106
90.0,30.467,-0.957,-9.423,0.091
90.0,30.665000000000006,-1.5319999999999998,-9.462,0.071
90.0,30.67,-1.5319999999999998,-9.462,0.071
90.0,32.066,-1.379,-9.347,0.136
90.0,32.266000000000005,-1.57,-9.462,0.126
90.0,32.466,-1.7619999999999998,-9.423,0.083
90.0,32.473,-1.7619999999999998,-9.423,0.083
90.0,32.665,-1.685,-9.308,0.106
90.0,32.67,-1.685,-9.308,0.106
90.0,32.869,-1.723,-9.347,0.105
90.0,32.878,-1.723,-9.347,0.105
90.0,33.069,-1.608,-9.5,0.093
90.0,33.080999999999996,-1.608,-9.5,0.093
90.0,33.266999999999996,-1.6469999999999998,-9.347,0.092
90.0,33.467,-1.7619999999999998,-9.308,0.09
90.0,33.665,-1.608,-9.462,0.071
90.0,33.867000000000004,-1.723,-9.385,0.077
90.0,33.871,-1.723,-9.385,0.077
